timestamp,datetime,ax,ay,az,gx,gy,gz,label,frame_id
1770475757.361174,49:17.4,-8.508,5.812,-14.083,-0.7301,4.3656,-3.858,NONE,554
1770475757,49:17.4,-18.607,7.618,-15.963,-2.2035,4.3656,-2.7166,NONE,555
1770475757.3750055,49:17.4,-19.6,3.094,-17.655,-3.2933,4.3656,-0.7388,NONE,556
1770475757.3820155,49:17.4,-19.6,-3.809,-12.279,-3.7738,2.2215,0.4646,NONE,557
1770475757.389386,49:17.4,-19.6,-10.262,-8.79,-2.8713,-2.0919,0.6615,NONE,558
1770475757.3962393,49:17.4,-19.6,-10.654,-4.713,-1.4321,-4.3657,0.6566,NONE,559
1770475757.4028919,49:17.4,-15.114,-13.319,-0.419,0.2972,-4.3657,3.1459,NONE,560
1770475757.409827,49:17.4,-7.965,-12.635,2.283,2.223,-2.9701,2.8797,NONE,561
1770475757,49:17.4,-11.623,-2.122,7.118,3.0567,-1.2572,2.3622,NONE,562
1770475757.4238012,49:17.4,-19.215,6.295,9.759,2.6706,-1.6248,1.9874,NONE,563
1770475757.4309077,49:17.4,-19.241,12.157,10.314,1.2994,-2.7747,2.3168,NONE,564
1770475757.437876,49:17.4,-16.176,10.003,9.97,-0.0344,-3.2766,3.2314,NONE,565
1770475757.4450037,49:17.4,-14.647,6.039,11.829,-0.7801,-3.2267,2.9717,NONE,566
1770475757.4520907,49:17.5,-15.978,5.316,14.018,-1.2249,-2.918,2.0967,NONE,567
1770475757.459232,49:17.5,-18.497,3.563,13.843,-1.3831,-3.5809,2.7162,NONE,568
1770475757.4658904,49:17.5,-17.126,0.227,13.623,-1.0595,-4.0569,1.8237,NONE,569
1770475757.4731364,49:17.5,-10.855,-1.67,14.884,-0.1944,-4.3657,0.4822,NONE,570
1770475757.479893,49:17.5,-1.519,2.373,12.159,0.224,-3.4772,-0.0433,NONE,571
1770475757.486674,49:17.5,0.629,2.854,13.044,0.2602,-2.2222,-0.9435,NONE,572
1770475757.4938245,49:17.5,0.292,4.541,14.339,0.1334,-1.3715,-2.9162,NONE,573
1770475757.5007832,49:17.5,0.608,2.986,19.599,0.0829,-1.6927,-2.3571,NONE,574
1770475757.5077417,49:17.5,2.376,2.629,17.552,0.0737,-1.3586,-3.3629,NONE,575
1770475757.5149763,49:17.5,1.749,2.44,18.882,0.1924,-1.1215,-2.0419,NONE,576
1770475757.522586,49:17.5,-0.148,-1.201,16.99,0.461,-0.8545,-0.9785,NONE,577
1770475757.5298963,49:17.5,-1.18,-2.067,14.58,1.0186,-0.4554,-1.7371,NONE,578
1770475757.5369503,49:17.5,-2.113,1.421,14.614,1.101,-0.1336,-1.9009,NONE,579
1770475757.5441363,49:17.5,-4.173,2.9,12.334,0.7651,-0.2658,-1.1827,NONE,580
1770475757.551002,49:17.6,-4.015,-1.663,10.831,0.721,-0.0821,-0.9896,NONE,581
1770475757.5578473,49:17.6,-7.537,-1.986,11.149,1.0689,-0.139,-1.0202,NONE,582
1770475757.565049,49:17.6,-10.446,-0.632,10.436,1.2696,-1.2284,-1.0441,NONE,583
1770475757.571792,49:17.6,-7.73,0.861,10.379,1.3231,-2.3529,-1.6979,NONE,584
1770475757.5794048,49:17.6,-3.034,4.07,10.824,0.9264,-2.8742,-2.3072,NONE,585
1770475757.5860806,49:17.6,2.211,8.886,11.317,-0.1904,-2.4532,-1.9692,NONE,586
1770475757.5929778,49:17.6,2.469,7.666,11.724,-1.4869,-1.3352,-1.3376,NONE,587
1770475757.6000323,49:17.6,-0.407,4.646,10.637,-2.5566,-0.8135,-0.7458,NONE,588
1770475757.607196,49:17.6,-3.019,3.933,9.204,-3.1822,-0.791,-1.2317,NONE,589
1770475757.6139035,49:17.6,-3.804,3.252,7.907,-3.9127,-1.3083,0.0248,NONE,590
1770475757.620798,49:17.6,-4.175,-2.007,3.778,-4.0797,-1.2284,1.7483,NONE,591
1770475757.6278422,49:17.6,-9.96,-4.855,2.352,-3.712,-1.1911,0.99,NONE,592
1770475757.635069,49:17.6,-14.611,-4.359,5.623,-3.4724,-2.8972,0.1541,NONE,593
1770475757.6419907,49:17.6,-12.315,0.871,4.393,-3.256,-4.3657,-0.4875,NONE,594
1770475757.649381,49:17.6,-4.974,4.369,5.381,-3.654,-4.3657,-0.0494,NONE,595
1770475757.655711,49:17.7,3.302,0.199,4.713,-3.765,-4.3657,1.4044,NONE,596
1770475757.6629736,49:17.7,7.879,-1.364,3.804,-3.3574,-3.7952,-0.82,NONE,597
1770475757.6698716,49:17.7,7.099,4.845,6.07,-3.8479,-2.0622,-1.0961,NONE,598
1770475757.6771946,49:17.7,3.433,7.644,6.202,-4.3657,-1.0588,-0.9402,NONE,599
1770475757.6837072,49:17.7,0.522,3.613,5.06,-4.3657,-0.6193,0.206,NONE,600
1770475757.6909516,49:17.7,-4.57,2.673,5.675,-4.3657,-0.4139,-1.3568,NONE,601
1770475757.6981292,49:17.7,-8.147,2.991,4.8,-4.3657,-0.9599,-0.2657,NONE,602
1770475757.704849,49:17.7,-10.96,-8.642,1.759,-4.3657,-1.7443,3.8119,NONE,603
1770475757.712385,49:17.7,-17.535,-19.32,0.979,-4.3657,-2.4936,0.9828,NONE,604
1770475757.719929,49:17.7,-15.801,-17.662,1.469,-4.3657,-4.3657,-1.0019,NONE,605
1770475757.726193,49:17.7,-4.919,-1.794,-0.062,-4.3657,-4.3657,-1.9677,NONE,606
1770475758,49:17.7,10.29,10.408,-0.28,-4.3657,-4.3657,-0.6502,NONE,607
1770475757.7404268,49:17.7,19.141,9.42,-1.373,-4.3657,-2.8309,1.9295,NONE,608
1770475757.746814,49:17.7,13.252,0.555,-2.527,-4.3657,0.4791,2.5599,NONE,609
1770475757.7538025,49:17.8,0.916,-7.307,-3.108,-4.3657,1.2965,2.6625,NONE,610
1770475757.7609518,49:17.8,-7.541,-13.652,0.376,-4.3657,1.034,1.4859,NONE,611
1770475757.768564,49:17.8,-12.063,-16.454,5.498,-4.3657,-0.8294,0.4644,NONE,612
1770475757.7764146,49:17.8,-6.738,-19.6,6.484,-4.3657,-2.5989,-0.1567,NONE,613
1770475757.7830014,49:17.8,0.847,-19.406,7.651,-4.3657,-2.9187,-0.4588,NONE,614
1770475757.7901504,49:17.8,4.878,-14.198,6.826,-4.2073,-2.3106,-0.8366,NONE,615
1770475757.7972085,49:17.8,5.06,-10.578,6.809,-4.2487,-1.7885,-0.303,NONE,616
1770475757.8038137,49:17.8,5.23,-12.63,5.993,-4.154,-1.3837,0.5172,NONE,617
1770475757.8110702,49:17.8,5.029,-14.736,6.371,-3.4968,-0.799,0.2415,NONE,618
1770475757.8178165,49:17.8,2.823,-12.702,6.17,-2.7685,-0.3989,0.1126,NONE,619
1770475757.8250864,49:17.8,0.79,-10.281,5.958,-2.4636,-0.3268,-0.055,NONE,620
1770475757.832081,49:17.8,-0.041,-10.853,5.103,-2.2509,-0.5431,-0.1699,NONE,621
1770475757.839044,49:17.8,0.44,-12.25,4.957,-1.9921,-0.5589,-0.4895,NONE,622
1770475757.8462236,49:17.8,0.651,-13.298,5.658,-1.7511,-0.5096,-0.613,NONE,623
1770475757.8534606,49:17.9,0.766,-14.37,6.529,-1.4938,-0.4999,-0.6646,NONE,624
1770475757.8605766,49:17.9,1.373,-16.045,7.075,-1.103,-0.5121,-0.5536,NONE,625
1770475757.8677146,49:17.9,2.184,-16.81,6.941,-0.6109,-0.3921,-0.5882,NONE,626
1770475757.874332,49:17.9,2.649,-15.985,6.204,-0.1711,-0.1609,-0.5056,NONE,627
1770475757.8808653,49:17.9,2.333,-14.918,6.297,0.1599,0.0821,-0.453,NONE,628
1770475757.8877523,49:17.9,1.723,-13.824,5.469,0.4498,0.1709,-0.3695,NONE,629
1770475757.8946724,49:17.9,1.526,-12.391,4.57,0.6559,0.3208,-0.4722,NONE,630
1770475757.9025092,49:17.9,0.455,-8.649,3.163,0.5736,0.4707,-0.6506,NONE,631
1770475757.9098673,49:17.9,-0.952,-5.481,2.294,0.0506,0.3188,-0.2365,NONE,632
1770475757.9170482,49:17.9,-1.479,-6.548,2.027,-0.3027,0.1997,-0.095,NONE,633
1770475757.9237466,49:17.9,-1.536,-7.532,2.46,-0.4125,0.043,0.0898,NONE,634
1770475757.931326,49:17.9,-1,-8.008,2.962,-0.492,-0.0396,-0.0317,NONE,635
1770475757.937631,49:17.9,0.22,-9.032,3.78,-0.5276,-0.1336,0.3288,NONE,636
1770475757.9447844,49:17.9,1.048,-10.166,4.429,-0.5076,0.0139,0.2521,NONE,637
1770475757.9517705,49:18.0,0.952,-11.149,5.158,-0.4398,0.1803,0.1982,NONE,638
1770475757.9586325,49:18.0,0.656,-12.305,5.625,-0.2607,0.2771,0.1941,NONE,639
1770475757.9659364,49:18.0,-0.007,-12.774,5.766,0.0224,0.3038,0.0679,NONE,640
1770475757.9732554,49:18.0,-0.179,-12.161,5.347,0.3044,0.2358,-0.0468,NONE,641
1770475757.979731,49:18.0,0.112,-11.343,5.256,0.5056,0.1957,-0.077,NONE,642
1770475757.9869578,49:18.0,0.385,-10.824,4.733,0.6722,0.308,-0.1533,NONE,643
1770475757.9939814,49:18.0,-0.06,-9.47,4.766,0.6969,0.3496,-0.0846,NONE,644
1770475758.0006971,49:18.0,-0.148,-9.034,4.235,0.6427,0.3413,-0.0682,NONE,645
1770475758.007624,49:18.0,0.112,-9.427,4.417,0.6101,0.2751,0.1276,NONE,646
1770475758.014522,49:18.0,0.849,-10.269,4.242,0.669,0.3488,0.1627,NONE,647
1770475758.021568,49:18.0,1.105,-10.683,4.273,0.737,0.5488,0.2685,NONE,648
1770475758.0292275,49:18.0,0.476,-11.195,5.548,0.7452,0.579,0.4334,NONE,649
1770475758.0358772,49:18.0,1.993,-14.324,6.728,0.9419,0.4979,1.0476,NONE,650
1770475758.042848,49:18.0,3.515,-17.014,7.714,1.4189,0.8801,0.8227,NONE,651
1770475758.0496805,49:18.0,4.137,-17.26,7.147,2.047,0.7999,1.106,NONE,652
1770475758.0570066,49:18.1,6.883,-16.473,7.541,2.5716,1.2517,0.9442,NONE,653
1770475758.063937,49:18.1,7.644,-15.179,9.082,2.8526,1.9766,0.6659,NONE,654
1770475758.0707831,49:18.1,7.07,-14.786,6.338,3.2403,2.5406,1.0625,NONE,655
1770475758.077816,49:18.1,6.029,-14.14,5.211,3.6138,2.8801,0.9385,NONE,656
1770475758.0847702,49:18.1,5.101,-12.367,4.905,3.889,3.2051,0.2561,NONE,657
1770475758.0914125,49:18.1,4.867,-9.711,4.895,3.8381,3.3906,0.3884,NONE,658
1770475758.0985682,49:18.1,5.242,-9.577,4.802,3.6838,3.6314,0.4143,NONE,659
1770475758.1059444,49:18.1,5.261,-9.501,4.931,3.4863,4.0177,0.0608,NONE,660
1770475758.112853,49:18.1,5.958,-11.248,3.795,3.4578,4.3656,0.6995,NONE,661
1770475758.1198332,49:18.1,4.23,-12.193,2.773,3.6202,4.3656,0.3186,NONE,662
1770475758.1269348,49:18.1,0.84,-11.348,2.888,3.7032,4.3656,0.7213,NONE,663
1770475758.1336725,49:18.1,-0.684,-12.362,2.948,3.8004,4.3656,0.6379,NONE,664
1770475758.1407423,49:18.1,-0.526,-12.245,2.495,4.0035,4.3656,0.7935,NONE,665
1770475758.1477432,49:18.1,0.682,-13.31,2.531,4.3656,4.3656,1.1971,NONE,666
1770475758.154739,49:18.2,0.658,-12.13,1.802,4.3656,4.3656,0.3535,NONE,667
1770475758.1617744,49:18.2,-0.01,-9.341,2.127,4.3656,4.3656,0.5505,NONE,668
1770475758.1689677,49:18.2,-2.723,-9.819,2.153,4.3656,4.3656,1.2812,NONE,669
1770475758.1769693,49:18.2,-5.879,-8.924,1.668,4.3656,4.3656,1.1338,NONE,670
1770475758.1837413,49:18.2,-3.618,-6.161,2.027,4.3656,4.0943,0.5808,NONE,671
1770475758.1908157,49:18.2,-0.22,-1.352,1.211,4.3656,4.2257,0.2735,NONE,672
1770475758.1974359,49:18.2,1.897,1.4,0.754,4.3211,4.3656,0.684,NONE,673
1770475758.2044928,49:18.2,0.663,0.407,2.058,3.5831,4.3656,1.6114,NONE,674
1770475758.2118988,49:18.2,-0.785,-4.814,-0.017,3.3674,4.3656,2.1466,NONE,675
1770475758.2185447,49:18.2,-7.386,-9.63,2.306,3.7185,4.3656,2.2952,NONE,676
1770475758.2258353,49:18.2,-11.068,-12.315,2.029,4.3656,4.3656,1.5062,NONE,677
1770475758.2327251,49:18.2,-5.733,-10.145,1.433,4.3656,4.3656,1.3905,NONE,678
1770475758.2399411,49:18.2,-3.787,-8.747,2.086,4.3656,4.3656,0.9864,NONE,679
1770475758.2469063,49:18.2,-1.983,-7.431,2.189,4.3656,4.3656,1.5171,NONE,680
1770475758.2535934,49:18.3,-2.876,-4.57,1.78,4.3656,4.3656,2.1369,NONE,681
1770475758,49:18.3,-6.709,-1.61,-0.632,4.3656,4.3656,1.7163,NONE,682
1770475758.267513,49:18.3,-8.97,-2.263,0.127,4.3656,4.3656,2.0705,NONE,683
1770475758.2747104,49:18.3,-7.838,-3.424,-2.213,4.3656,4.3656,1.3674,NONE,684
1770475758.2818418,49:18.3,-8.087,-0.036,-1.163,4.3656,4.3656,0.134,NONE,685
1770475758.288668,49:18.3,-7.601,3.161,-1.735,4.3656,4.3656,0.0923,NONE,686
1770475758.2965658,49:18.3,-3.799,1.646,-3.12,4.3656,4.3656,0.3832,NONE,687
1770475758.303957,49:18.3,-4.742,1.737,-4.706,4.3656,4.3656,0.0937,NONE,688
1770475758.3105803,49:18.3,-8.518,2.859,-3.242,4.0197,4.3656,0.0133,NONE,689
1770475758.3175836,49:18.3,-8.948,0.933,-4.515,3.7533,4.3656,0.8042,NONE,690
1770475758.3251026,49:18.3,-9.386,0.041,-2.383,3.8642,4.3656,0.0282,NONE,691
1770475758.3327687,49:18.3,-7.967,0.579,-0.345,3.8415,4.3656,0.2306,NONE,692
1770475758.3389509,49:18.3,-6.324,1.445,-0.708,3.6315,4.3656,-0.029,NONE,693
1770475758.3459866,49:18.3,-8.982,2.646,1.254,3.1381,4.3656,-0.0937,NONE,694
1770475758.353085,49:18.4,-10.365,2.354,0.428,2.8241,4.3399,0.064,NONE,695
1770475758.3607216,49:18.4,-9.494,1.34,-1.177,2.6211,3.6314,-0.2831,NONE,696
1770475758.3670645,49:18.4,-6.589,0.95,-0.644,2.5851,3.8088,-0.6336,NONE,697
1770475758.3737783,49:18.4,-5.699,2.462,-0.859,2.2689,4.3495,-0.6612,NONE,698
1770475758.3806188,49:18.4,-7.489,2.347,-0.859,1.8259,4.3656,-0.4207,NONE,699
1770475758.3880668,49:18.4,-13.664,1.632,-1.318,1.5653,4.3656,-0.4227,NONE,700
1770475758.3949084,49:18.4,-17.461,0.749,-1.034,1.4494,3.6026,-0.4843,NONE,701
1770475758.4020073,49:18.4,-16.384,1.273,-1.534,1.3249,2.4701,-1.2409,NONE,702
1770475758.4087505,49:18.4,-13.193,1.727,-1.845,1.0902,2.038,-1.133,NONE,703
1770475758.4157348,49:18.4,-11.803,1.936,-1.754,0.7041,2.2723,-0.9595,NONE,704
1770475758.4227011,49:18.4,-13.808,1.402,-0.488,0.2998,2.5045,-0.601,NONE,705
1770475758.429971,49:18.4,-16.217,-0.189,3.378,0.0839,2.396,-0.4129,NONE,706
1770475758.4369493,49:18.4,-16.624,-1.012,0.294,0.0384,1.6004,-0.4667,NONE,707
1770475758.4437406,49:18.4,-15.963,-0.464,-1.294,0.0682,1.2862,-0.6595,NONE,708
1770475758.4508119,49:18.5,-15.195,0.39,-1.309,-0.0232,1.0611,-0.4824,NONE,709
1770475758.457978,49:18.5,-15.6,-0.041,-0.644,-0.1555,0.8611,0.0941,NONE,710
1770475758.4649477,49:18.5,-16.571,-1.818,0.388,-0.0902,0.6147,0.2176,NONE,711
1770475758.4717135,49:18.5,-17.069,-2.579,0.873,0.1495,0.2177,0.2153,NONE,712
1770475758.4787273,49:18.5,-15.961,-1.986,1.175,0.381,-0.1933,0.0165,NONE,713
1770475758.4858737,49:18.5,-13.621,-1.017,0.919,0.457,-0.2964,-0.0131,NONE,714
1770475758.4932573,49:18.5,-12.279,-0.261,0.567,0.4303,-0.1408,-0.0663,NONE,715
1770475758.5009098,49:18.5,-12.788,0.512,0.146,0.4293,-0.089,-0.2848,NONE,716
1770475758.5076828,49:18.5,-12.551,1.383,0.053,0.2407,-0.2846,0.0045,NONE,717
1770475758.5149255,49:18.5,-12.642,2.082,-0.562,-0.1159,-0.2729,-0.3333,NONE,718
1770475758.5219536,49:18.5,-13.504,1.718,-0.928,-0.48,-0.4101,0.3182,NONE,719
1770475758.5288918,49:18.5,-15.76,0.208,-2.364,-0.8131,-0.6839,0.558,NONE,720
1770475758.5359166,49:18.5,-18.176,0.22,-2.067,-0.8084,-1.5819,0.756,NONE,721
1770475758.542941,49:18.5,-16.241,0.883,-1.526,-0.9846,-2.5594,1.0373,NONE,722
1770475758.5499926,49:18.5,-12.444,0.756,-2.046,-1.2248,-2.8755,1.1346,NONE,723
1770475758.557045,49:18.6,-10.781,3.742,-1.366,-1.6637,-2.6664,1.0194,NONE,724
1770475759,49:18.6,-10.941,7.013,-3.01,-2.4677,-2.5696,1.3747,NONE,725
1770475758.5709362,49:18.6,-13.664,8.391,-2.417,-3.7978,-2.7518,1.6924,NONE,726
1770475758.5778835,49:18.6,-15.413,6.742,-4.259,-4.3657,-3.2672,1.1872,NONE,727
1770475758.5849352,49:18.6,-17.117,5.374,-5.929,-4.3657,-3.88,1.0359,NONE,728
1770475758.591887,49:18.6,-17.624,4.941,-7.891,-4.3657,-4.3657,0.6368,NONE,729
1770475758.5990558,49:18.6,-18.854,6.883,-9.247,-4.3657,-4.3657,-0.3044,NONE,730
1770475758.6060076,49:18.6,-14.506,5.058,-9.491,-4.3657,-4.3657,0.4872,NONE,731
1770475758.6127944,49:18.6,-9.551,1.814,-9.841,-4.3657,-4.3657,0.0938,NONE,732
1770475758.620058,49:18.6,-7.991,2.041,-8.585,-4.3657,-4.3657,-1.6292,NONE,733
1770475758.6269922,49:18.6,-9.984,0.182,-7.096,-4.3657,-4.3657,-1.0517,NONE,734
1770475758.6340606,49:18.6,-14.693,0.869,-6.922,-4.3657,-4.3657,-1.3773,NONE,735
1770475758.6411498,49:18.6,-16.461,2.414,-6.711,-4.3657,-4.3657,-1.958,NONE,736
1770475758.6480958,49:18.6,-14.846,3.874,-7.429,-4.3657,-4.3657,-2.0085,NONE,737
1770475758.6547592,49:18.7,-9.965,4.28,-9.446,-4.3657,-4.3657,-2.3142,NONE,738
1770475758.6619964,49:18.7,-5.895,4.477,-10.982,-4.3657,-4.3657,-2.4797,NONE,739
1770475758.6692808,49:18.7,-2.943,3.036,-12.257,-4.3657,-4.3657,-2.2131,NONE,740
1770475758.675979,49:18.7,-0.412,-1.048,-13.011,-4.3657,-4.3657,-2.0843,NONE,741
1770475758.682989,49:18.7,0.254,-6.745,-12.59,-4.3657,-4.3657,-2.9038,NONE,742
1770475758.6899881,49:18.7,1.297,-9.891,-9.077,-4.3657,-4.3657,-3.5665,NONE,743
1770475758.6969657,49:18.7,3.019,-8.132,-7.424,-4.3657,-4.3657,-3.96,NONE,744
1770475758.7042136,49:18.7,5.158,-6.977,-6.508,-4.3657,-4.3657,-3.5979,NONE,745
1770475758.7109022,49:18.7,4.063,-7.642,-4.343,-4.3657,-4.3657,-3.3001,NONE,746
1770475758.7178955,49:18.7,4.493,-8.058,-3.627,-4.3657,-4.3657,-3.3096,NONE,747
1770475758.7249463,49:18.7,5.541,-9.056,-1.536,-4.3657,-4.3657,-3.1309,NONE,748
1770475758.7319317,49:18.7,7.434,-6.869,-0.182,-4.3657,-4.3657,-3.4127,NONE,749
1770475758.738744,49:18.7,8.862,-4.254,0.646,-4.3657,-4.3657,-3.2857,NONE,750
1770475758.746654,49:18.7,9.965,-5.19,0.438,-4.3657,-4.3657,-2.5551,NONE,751
1770475758.7539513,49:18.8,8.491,-8.214,-2.058,-4.3657,-3.4901,-1.6912,NONE,752
1770475758.760923,49:18.8,4.17,-11.47,-1.979,-4.3657,-2.6697,-1.6309,NONE,753
1770475758.7681623,49:18.8,-0.237,-11.793,-1.876,-4.3657,-2.5135,-2.1277,NONE,754
1770475758.7751698,49:18.8,-4.06,-14.221,-1.548,-4.3657,-2.7271,-2.4115,NONE,755
1770475758.7818844,49:18.8,-5.838,-18.105,0.132,-4.3657,-3.5886,-2.933,NONE,756
1770475758.7888935,49:18.8,-5.204,-19.6,1.098,-4.3657,-4.3615,-3.3722,NONE,757
1770475758.795917,49:18.8,-1.876,-19.6,1.392,-3.3594,-4.3657,-3.9447,NONE,758
1770475758.802857,49:18.8,3.017,-17.801,2.034,-2.5652,-4.3657,-3.6569,NONE,759
1770475758.8097918,49:18.8,6.769,-15.36,2.314,-2.1697,-4.1308,-3.4176,NONE,760
1770475758.8170466,49:18.8,7.422,-13.174,1.725,-2.1603,-3.0562,-2.9568,NONE,761
1770475758.824053,49:18.8,6.206,-12.796,0.502,-2.2227,-2.1929,-1.8787,NONE,762
1770475758.8310075,49:18.8,3.575,-14.427,-0.292,-1.9934,-1.7563,-1.1556,NONE,763
1770475758.8380332,49:18.8,2.065,-14.844,-0.737,-1.558,-1.5977,-1.0098,NONE,764
1770475758.845024,49:18.8,1.369,-14.415,-0.691,-1.0576,-1.7207,-0.6105,NONE,765
1770475758.8519933,49:18.9,2.452,-13.501,-0.366,-0.7065,-1.9257,-0.6804,NONE,766
1770475758.8590436,49:18.9,4.807,-14.865,-0.457,-0.3476,-1.9581,-0.6098,NONE,767
1770475758.8658912,49:18.9,7.931,-15.554,0.325,0.2206,-1.7377,-0.7516,NONE,768
1770475758.872951,49:18.9,9.137,-16.021,1.256,0.7008,-1.0769,-1.2225,NONE,769
1770475758.8805037,49:18.9,10.168,-16.542,4.003,1.2255,-0.9082,-0.9229,NONE,770
1770475758.8880308,49:18.9,12.834,-18.011,5.357,1.7877,-0.6494,-0.8318,NONE,771
1770475758.8948503,49:18.9,16.427,-19.6,3.601,2.4177,0.0532,-1.6158,NONE,772
1770475758.9017866,49:18.9,17.923,-19.16,4.098,3.0836,1.4248,-1.603,NONE,773
1770475758.9090116,49:18.9,15.193,-17.399,5.398,3.5765,2.4513,-1.1962,NONE,774
1770475758.915676,49:18.9,11.767,-16.387,4.311,3.8886,2.7804,-0.6763,NONE,775
1770475758.9227238,49:18.9,10.121,-15.509,4.146,4.0008,2.729,-0.4501,NONE,776
1770475758.9297235,49:18.9,10.472,-14.281,4.027,3.9217,2.7268,-0.5552,NONE,777
1770475758.9367137,49:18.9,13.556,-13.729,2.84,3.8108,3.1353,-0.0673,NONE,778
1770475758.943734,49:18.9,17.109,-14.262,0.799,3.7667,4.1452,0.348,NONE,779
1770475758.9512556,49:19.0,16.602,-16.423,0.048,4.0332,4.3656,0.9409,NONE,780
1770475758.9577796,49:19.0,12.815,-16.932,-1.364,4.3656,4.3656,1.3312,NONE,781
1770475758.9647434,49:19.0,6.202,-11.054,-1.663,4.3656,4.3656,0.5396,NONE,782
1770475758.9715817,49:19.0,3.18,-9.664,-1.534,4.3656,4.3656,2.2644,NONE,783
1770475758.9787717,49:19.0,4.331,-12.209,-1.826,4.3656,4.3656,2.416,NONE,784
1770475758.9856598,49:19.0,4.278,-13.212,-1.983,4.3656,4.3656,2.0235,NONE,785
1770475758.9926558,49:19.0,3.941,-10.592,-2.9,4.3656,4.3656,1.4866,NONE,786
1770475758.999596,49:19.0,2.479,-8.297,-2.266,4.3656,4.3656,1.7705,NONE,787
1770475759.0071862,49:19.0,0.426,-6.058,-1.517,4.3656,4.3656,1.8274,NONE,788
1770475759.0149422,49:19.0,-0.565,-6.158,0.639,4.3656,4.3656,2.756,NONE,789
1770475759.0216408,49:19.0,0.237,-9.477,-0.191,4.217,4.3656,3.5614,NONE,790
1770475759.028655,49:19.0,0.498,-14.667,-2.316,4.3656,4.3656,3.3789,NONE,791
1770475759.0356846,49:19.0,-3.086,-10.669,-2.888,4.3656,4.3656,4.3656,NONE,792
1770475759.0426733,49:19.0,-2.957,-10.855,1.431,4.3656,4.3656,1.4554,NONE,793
1770475759.049486,49:19.0,2.615,-7.422,0.878,4.3656,4.3656,2.8365,NONE,794
1770475759.0566108,49:19.1,4.036,-6.338,-0.053,4.3656,4.3656,2.2824,NONE,795
1770475759.0636165,49:19.1,1.211,-4.28,-0.5,4.3656,4.3656,2.5199,NONE,796
1770475759.0705814,49:19.1,-2.615,-3.515,-2.431,4.3656,4.3656,2.8919,NONE,797
1770475759.0778737,49:19.1,-5.156,-2.675,-1.704,4.3656,4.3656,2.4952,NONE,798
1770475759.0848777,49:19.1,-4.242,-4.022,-3.72,4.3656,4.3656,2.7929,NONE,799
1770475759.0916822,49:19.1,-3.704,-4.778,-3.828,4.3656,4.3656,2.4806,NONE,800
1770475759.0985777,49:19.1,-2.96,-4.642,-3.811,4.3656,4.3656,2.4752,NONE,801
1770475759.105645,49:19.1,-2.768,-5.242,-3.62,4.3656,4.3656,2.8292,NONE,802
1770475759.112684,49:19.1,-3.342,-4.144,-5.146,4.3656,4.3656,2.1204,NONE,803
1770475759.119603,49:19.1,-6.149,0.916,-4.826,4.3656,4.3656,1.9911,NONE,804
1770475759.126581,49:19.1,-6.139,1.861,-4.828,4.3656,4.3656,1.2906,NONE,805
1770475759.1337013,49:19.1,-7.25,2.555,-5.079,4.3656,4.3656,1.1596,NONE,806
1770475759.140592,49:19.1,-5.63,3.043,-5.158,4.3656,4.3656,1.1413,NONE,807
1770475759.1491451,49:19.1,-5.993,4.608,-4.869,4.3656,4.3656,0.7392,NONE,808
1770475759.1556015,49:19.2,-8.211,3.945,-4.139,4.308,4.3656,1.6037,NONE,809
1770475759.1626215,49:19.2,-10.609,1.125,-5.111,3.9696,4.3656,1.8524,NONE,810
1770475759.1699903,49:19.2,-13.188,-0.825,-5.493,4.1675,4.3656,1.6573,NONE,811
1770475759.1767745,49:19.2,-13.396,-0.335,-5.197,4.3656,4.3656,0.5484,NONE,812
1770475759.1835504,49:19.2,-9.18,2.211,-5.795,4.3656,4.3656,-0.2048,NONE,813
1770475759.1907423,49:19.2,-6.137,6.812,-5.721,3.8802,4.3656,-0.7032,NONE,814
1770475759.1979573,49:19.2,-6.046,10.185,-4.922,2.6835,4.3656,-0.8426,NONE,815
1770475759.2046869,49:19.2,-6.252,9.266,-4.867,1.3784,4.3656,-0.1095,NONE,816
1770475759.211734,49:19.2,-6.764,5.261,-5.295,0.526,4.3656,-0.0053,NONE,817
1770475759.2187688,49:19.2,-8.96,1.426,-5.28,0.2787,4.3656,0.2017,NONE,818
1770475759.2257314,49:19.2,-11.437,0.093,-4.457,0.2875,4.3656,-0.3525,NONE,819
1770475759.2328355,49:19.2,-12.528,0.577,-4.613,0.2805,4.3656,-0.4009,NONE,820
1770475759.2397401,49:19.2,-12.609,1.16,-4.508,0.1788,4.3656,-0.3251,NONE,821
1770475759.2467027,49:19.2,-12.458,1.134,-4.661,0.0344,4.3656,0.008,NONE,822
1770475759.2539122,49:19.3,-14.293,0.574,-4.792,-0.0432,4.3656,-0.0687,NONE,823
1770475759.2606914,49:19.3,-17.344,0.057,-4.364,0.0024,4.1873,-0.2715,NONE,824
1770475759.2677116,49:19.3,-19.124,0.763,-4.721,0.0556,3.2869,-0.5696,NONE,825
1770475759.2750487,49:19.3,-18.653,1.17,-4.029,-0.0089,2.5082,-0.4238,NONE,826
1770475759.2820315,49:19.3,-17.94,1.459,-3.522,-0.0974,2.1434,-0.3116,NONE,827
1770475759.2888358,49:19.3,-17.98,1.562,-2.871,-0.1797,1.8782,-0.0727,NONE,828
1770475759.2959619,49:19.3,-18.44,1.57,-2.328,-0.2437,1.5388,0.0632,NONE,829
