timestamp,datetime,ax,ay,az,gx,gy,gz,label,frame_id
1770512527.7945654,09:02:07.794,-7.45,0.378,-3.996,-0.2994,-0.0919,0.126,NONE,635
1770512527.801794,09:02:07.801,-7.482,-0.167,-4.62,-0.3296,-0.0829,0.1283,NONE,636
1770512527.808693,09:02:07.808,-7.4,-0.541,-4.984,-0.3043,-0.062,0.1077,NONE,637
1770512527.8157911,09:02:07.815,-7.517,-0.696,-5.017,-0.2409,-0.0464,0.1314,NONE,638
1770512527.8227227,09:02:07.822,-7.943,-0.572,-4.749,-0.1962,-0.0957,0.124,NONE,639
1770512527.8296435,09:02:07.829,-8.183,-0.376,-4.477,-0.1604,-0.1414,0.1271,NONE,640
1770512527.837412,09:02:07.837,-8.195,-0.246,-4.395,-0.1194,-0.1767,0.1239,NONE,641
1770512527.8447542,09:02:07.844,-8.183,0.033,-4.393,-0.0853,-0.1649,0.1138,NONE,642
1770512527.8516364,09:02:07.851,-8.295,0.211,-4.228,-0.0771,-0.1567,0.1005,NONE,643
1770512527.858744,09:02:07.858,-8.53,0.258,-4.063,-0.0978,-0.1857,0.0921,NONE,644
1770512527.8655524,09:02:07.865,-8.8,0.27,-3.831,-0.1091,-0.2797,0.1211,NONE,645
1770512527.8725636,09:02:07.872,-8.745,0.476,-3.857,-0.1692,-0.3917,0.166,NONE,646
1770512527.879506,09:02:07.879,-8.309,0.622,-4.168,-0.2158,-0.5073,0.2104,NONE,647
1770512527.886679,09:02:07.886,-7.781,0.613,-4.433,-0.2573,-0.4719,0.2707,NONE,648
1770512527.8937502,09:02:07.893,-8.228,0.292,-4.56,-0.3064,-0.4198,0.2759,NONE,649
1770512527.9010003,09:02:07.901,-8.891,-0.38,-4.996,-0.2967,-0.4202,0.2034,NONE,650
1770512527.9078484,09:02:07.907,-9.149,-0.672,-5.302,-0.2569,-0.4277,0.1211,NONE,651
1770512527.9146066,09:02:07.914,-8.809,-0.687,-5.52,-0.2048,-0.425,0.0661,NONE,652
1770512527.9217994,09:02:07.921,-8.975,-0.51,-5.259,-0.1631,-0.4001,0.0035,NONE,653
1770512527.92892,09:02:07.928,-9.223,-0.457,-4.931,-0.1387,-0.4182,-0.0718,NONE,654
1770512527.9358037,09:02:07.935,-9.388,-0.321,-4.749,-0.1186,-0.4587,-0.1434,NONE,655
1770512527.9427323,09:02:07.942,-9.451,-0.201,-4.613,-0.1021,-0.5097,-0.1828,NONE,656
1770512527.9496782,09:02:07.949,-10.113,0.053,-4.199,-0.1162,-0.565,-0.221,NONE,657
1770512527.9570332,09:02:07.957,-11.3,0.146,-3.402,-0.1639,-0.6996,-0.3443,NONE,658
1770512527.9644818,09:02:07.964,-12.231,-0.112,-2.974,-0.213,-0.9657,-0.5802,NONE,659
1770512527.9719992,09:02:07.971,-8.343,1.158,-4.199,-0.3718,-1.3213,-0.7193,NONE,660
1770512527.9787812,09:02:07.978,-3.531,1.625,-5.532,-0.4151,-0.7172,-0.2447,NONE,661
1770512527.9856095,09:02:07.985,-4.419,0.885,-5.17,-0.4254,-0.4604,0.1199,NONE,662
1770512527.9925854,09:02:07.992,-7.247,-0.77,-5.623,-0.3913,-0.4956,0.3348,NONE,663
1770512527.9998689,09:02:07.999,-8.63,-1.419,-5.747,-0.2631,-0.635,0.4407,NONE,664
1770512528.0066993,09:02:08.006,-9.166,-1.258,-5.156,-0.1631,-0.7256,0.4498,NONE,665
1770512528.0138514,09:02:08.013,-9.171,-0.811,-4.881,-0.1304,-0.7089,0.3315,NONE,666
1770512528.0206974,09:02:08.020,-9.355,-0.656,-4.685,-0.0979,-0.6575,0.1924,NONE,667
1770512528.0276785,09:02:08.027,-9.31,-0.438,-4.539,-0.0663,-0.6323,0.0993,NONE,668
1770512528.034997,09:02:08.034,-10.271,-0.474,-4.182,-0.0195,-0.6948,0.0774,NONE,669
1770512528.0420067,09:02:08.042,-11.094,-0.294,-3.517,0.0084,-0.8701,0.028,NONE,670
1770512528.048839,09:02:08.048,-11.872,-0.127,-3.271,-0.0035,-1.1154,-0.0508,NONE,671
1770512528.0558546,09:02:08.055,-12.437,-0.51,-3.11,-0.0035,-1.3652,-0.2146,NONE,672
1770512528.062769,09:02:08.062,-12.274,-0.579,-3.366,0.0269,-1.6224,-0.4374,NONE,673
1770512528.069823,09:02:08.069,-10.326,-0.215,-3.859,0.1362,-1.7036,-0.6554,NONE,674
1770512528.0766115,09:02:08.076,-7.173,0.364,-4.563,0.2337,-1.6454,-0.7137,NONE,675
1770512528.083902,09:02:08.083,-2.723,2.251,-3.287,0.115,-0.8343,-0.107,NONE,676
1770512528.0905042,09:02:08.090,-1.775,1.881,-4.756,0.1503,-0.5088,0.026,NONE,677
1770512528.0976357,09:02:08.097,-5.702,0.534,-3.675,0.1306,-0.2076,0.3335,NONE,678
1770512528.104674,09:02:08.104,-8.008,-0.208,-3.486,0.1404,-0.2092,0.4546,NONE,679
1770512528.1117487,09:02:08.111,-9.723,-0.641,-3.333,0.2024,-0.396,0.4481,NONE,680
1770512528.1186206,09:02:08.118,-9.522,-0.132,-3.204,0.2423,-0.54,0.3672,NONE,681
1770512528.1257253,09:02:08.125,-9.286,0.223,-3.156,0.2505,-0.5177,0.2753,NONE,682
1770512528.132651,09:02:08.132,-9.147,0.584,-2.806,0.2653,-0.487,0.2013,NONE,683
1770512528.1395576,09:02:08.139,-8.601,1.034,-2.876,0.2631,-0.4096,0.1575,NONE,684
1770512528.146733,09:02:08.146,-8.616,1.428,-2.273,0.2212,-0.368,0.1171,NONE,685
1770512528.1535668,09:02:08.153,-8.898,1.534,-1.285,0.1212,-0.3575,0.1396,NONE,686
1770512528.1609654,09:02:08.160,-9.836,1.309,-1.381,-0.0157,-0.4097,-0.0017,NONE,687
1770512528.1678803,09:02:08.167,-8.798,1.515,-1.814,-0.0737,-0.4687,-0.1155,NONE,688
1770512528.1747162,09:02:08.174,-7.709,1.979,-1.806,-0.1744,-0.348,-0.0778,NONE,689
1770512528.181619,09:02:08.181,-7.465,1.998,-1.704,-0.2954,-0.2723,-0.0981,NONE,690
1770512528.1889462,09:02:08.188,-7.941,1.845,-2.079,-0.384,-0.259,-0.0577,NONE,691
1770512528.195677,09:02:08.195,-8.458,2.182,-2.278,-0.455,-0.3348,0.0151,NONE,692
1770512528.2025619,09:02:08.202,-9.027,2.883,-1.706,-0.5661,-0.4278,0.0933,NONE,693
1770512528.2095435,09:02:08.209,-9.568,3.285,-1.364,-0.6787,-0.5372,0.1787,NONE,694
1770512528.2166872,09:02:08.216,-9.656,3.811,-1.254,-0.8379,-0.6121,0.156,NONE,695
1770512528.2237275,09:02:08.223,-9.755,4.369,-1.266,-1.0175,-0.5733,0.1168,NONE,696
1770512528.230882,09:02:08.230,-10.884,5.438,-0.203,-1.2935,-0.3789,0.047,NONE,697
1770512528.2380471,09:02:08.238,-13.111,6.283,1.811,-1.7233,-0.2356,-0.2602,NONE,698
1770512528.2446094,09:02:08.244,-13.523,6.577,2.206,-2.2676,-0.2551,-0.8454,NONE,699
1770512528.2517796,09:02:08.251,-11.707,6.623,0.916,-2.7502,-0.0545,-1.1948,NONE,700
1770512528.25853,09:02:08.258,-10.53,6.517,0.201,-3.1491,0.1788,-1.4635,NONE,701
1770512528.2656126,09:02:08.265,-9.46,6.651,0.053,-3.5406,0.2443,-1.7052,NONE,702
1770512528.2726376,09:02:08.272,-8.79,6.895,-0.151,-3.9587,0.1671,-1.8358,NONE,703
1770512528.2799256,09:02:08.279,-8.539,6.996,-0.29,-4.3355,-0.0381,-1.7957,NONE,704
1770512528.2866917,09:02:08.286,-8.936,6.331,-1.06,-4.3657,-0.2471,-1.7461,NONE,705
1770512528.2941349,09:02:08.294,-9.726,6.154,-1.861,-4.3657,-0.4453,-1.6315,NONE,706
1770512528.3018994,09:02:08.301,11.738,7.929,0.038,-4.3657,-0.736,-1.5259,NONE,707
1770512528.308822,09:02:08.308,-13.597,9.539,2.0,-4.3657,-1.2696,-1.7168,NONE,708
1770512528.3158123,09:02:08.315,-12.999,10.716,1.656,-4.3657,-1.912,-1.9951,NONE,709
1770512528.3230393,09:02:08.323,-10.726,10.393,-1.117,-4.3657,-2.3679,-2.1694,NONE,710
1770512528.3297517,09:02:08.329,-7.905,8.333,-5.206,-4.3657,-2.3538,-2.1113,NONE,711
1770512528.3367584,09:02:08.336,-6.809,4.91,-9.544,-4.3657,-2.2856,-1.906,NONE,712
1770512528.3437402,09:02:08.343,-5.644,1.986,-12.477,-4.3657,-2.0254,-1.534,NONE,713
1770512528.3508542,09:02:08.350,-8.57,0.44,-9.991,-4.3657,-1.4759,-0.9065,NONE,714
1770512528.3578558,09:02:08.357,-6.915,1.735,-8.931,-4.3657,-1.7427,-1.2686,NONE,715
1770512528.3664787,09:02:08.366,-8.429,1.914,-6.491,-4.3657,-1.4422,-1.3331,NONE,716
1770512528.372649,09:02:08.372,-9.29,4.024,-4.053,-4.3657,-1.37,-1.7505,NONE,717
1770512528.3798726,09:02:08.379,-7.927,4.474,-4.79,-4.3657,-1.3486,-1.8439,NONE,718
1770512528.3870678,09:02:08.387,-8.082,3.395,-5.828,-4.3657,-1.3109,-1.6317,NONE,719
1770512528.3937235,09:02:08.393,-8.35,2.223,-6.316,-4.3657,-1.3741,-1.6036,NONE,720
1770512528.4007885,09:02:08.400,-8.051,-0.208,-7.795,-4.3657,-1.594,-1.5354,NONE,721
1770512528.4079216,09:02:08.407,-7.596,-2.737,-9.898,-4.3657,-1.7846,-1.5187,NONE,722
1770512528.4148102,09:02:08.414,-7.977,-2.62,-9.501,-4.3657,-1.5048,-1.3161,NONE,723
1770512528.4219985,09:02:08.421,-8.793,-0.206,-7.065,-4.3657,-1.4184,-1.3466,NONE,724
1770512528.4289808,09:02:08.428,-8.752,-0.354,-6.154,-4.3657,-1.1278,-1.2693,NONE,725
1770512528.4358926,09:02:08.435,-7.699,-1.373,-7.367,-4.0589,-1.0106,-1.0559,NONE,726
1770512528.4430296,09:02:08.443,-9.867,-1.809,-6.898,-3.8364,-0.8623,-0.8968,NONE,727
1770512528.4505363,09:02:08.450,-9.831,-1.101,-5.493,-3.8196,-0.9104,-1.089,NONE,728
1770512528.4567432,09:02:08.456,-8.214,-3.022,-6.599,-3.6898,-0.9161,-1.1098,NONE,729
1770512528.4637892,09:02:08.463,-7.659,-5.34,-8.276,-3.3537,-0.8499,-0.8788,NONE,730
1770512528.4707053,09:02:08.470,-7.252,-5.776,-8.57,-2.7571,-0.7056,-0.5393,NONE,731
1770512528.4779913,09:02:08.477,-9.173,-3.811,-5.017,-2.5271,-0.9385,-0.8324,NONE,732
1770512528.4848626,09:02:08.484,-7.752,-2.852,-4.467,-2.4481,-0.6715,-0.5963,NONE,733
1770512528.4918392,09:02:08.491,-8.568,-2.402,-3.577,-2.3126,-0.6588,-0.5052,NONE,734
1770512528.4987998,09:02:08.498,-9.312,-2.9,-3.35,-2.1611,-0.6808,-0.4457,NONE,735
1770512528.5057964,09:02:08.505,-9.331,-3.816,-3.787,-2.0915,-0.6952,-0.4666,NONE,736
1770512528.5130196,09:02:08.513,-9.609,-5.441,-5.091,-1.85,-0.7139,-0.4062,NONE,737
1770512528.519849,09:02:08.519,-9.788,-6.711,-5.388,-1.4474,-0.6331,-0.3463,NONE,738
1770512528.5267415,09:02:08.526,-9.295,-6.18,-4.902,-1.0492,-0.5501,-0.3609,NONE,739
1770512528.5339968,09:02:08.533,-9.154,-5.572,-3.512,-0.702,-0.4533,-0.3789,NONE,740
1770512528.5408607,09:02:08.540,-8.585,-4.603,-2.859,-0.4549,-0.319,-0.3214,NONE,741
1770512528.5480843,09:02:08.548,-8.192,-3.924,-1.739,-0.3126,-0.3098,-0.2618,NONE,742
1770512528.5548115,09:02:08.554,-7.661,-3.665,-1.483,-0.2678,-0.1769,-0.2218,NONE,743
1770512528.5618877,09:02:08.561,-7.209,-4.173,-1.675,-0.1761,0.073,-0.1816,NONE,744
1770512528.5689394,09:02:08.568,-7.666,-5.237,-2.184,-0.0096,0.3068,-0.1931,NONE,745
1770512528.575801,09:02:08.575,-7.884,-6.017,-2.735,0.3074,0.546,-0.1907,NONE,746
1770512528.582969,09:02:08.582,-8.305,-5.981,-2.591,0.5746,0.7096,-0.2064,NONE,747
1770512528.5896156,09:02:08.589,-8.47,-4.998,-1.747,0.7809,0.7731,-0.2264,NONE,748
1770512528.596708,09:02:08.596,-8.07,-4.29,-1.189,0.9823,0.8853,-0.1167,NONE,749
1770512528.6035223,09:02:08.603,-8.099,-4.821,-1.768,1.2289,1.0527,0.0242,NONE,750
1770512528.6106076,09:02:08.610,-8.879,-5.809,-2.306,1.5102,1.1053,0.0155,NONE,751
1770512528.61787,09:02:08.617,-8.931,-6.515,-3.185,1.8407,1.0814,-0.0759,NONE,752
1770512528.62463,09:02:08.624,-9.176,-6.766,-4.051,2.2311,1.113,-0.1563,NONE,753
1770512528.6316,09:02:08.631,-9.355,-6.266,-4.228,2.6672,1.3243,-0.1788,NONE,754
1770512528.6387496,09:02:08.638,-10.613,-5.668,-3.632,3.0658,1.5343,-0.2719,NONE,755
1770512528.6456397,09:02:08.645,-5.386,-4.491,-6.891,3.7085,2.3186,0.0081,NONE,756
1770512528.6526463,09:02:08.652,-13.406,-3.974,-1.976,3.604,1.5823,-0.7428,NONE,757
1770512528.6596942,09:02:08.659,-12.109,-4.587,-4.063,3.9376,1.7869,-0.6279,NONE,758
1770512528.6666584,09:02:08.666,-12.276,-3.687,-4.118,4.2328,1.7004,-0.6893,NONE,759
1770512528.673798,09:02:08.673,-12.657,-2.498,-3.646,4.3656,1.5515,-0.8326,NONE,760
1770512528.6807747,09:02:08.680,-14.145,-0.873,-2.07,4.3656,1.9075,-0.2737,NONE,761
1770512528.6875365,09:02:08.687,-10.319,0.268,-3.115,4.3656,1.2906,-0.3568,NONE,762
1770512528.6943588,09:02:08.694,-8.841,0.787,-2.175,4.3656,0.6563,0.235,NONE,763
1770512528.7014134,09:02:08.701,-7.869,1.692,-1.153,4.3656,0.1844,1.3033,NONE,764
1770512528.708507,09:02:08.708,-5.237,1.637,-1.388,4.3656,-0.3273,1.9381,NONE,765
1770512528.715714,09:02:08.715,-6.685,-0.651,-1.546,4.3656,-0.6075,2.2072,NONE,766
1770512528.722638,09:02:08.722,-3.752,-3.333,-6.01,4.3656,-0.4475,2.3113,NONE,767
1770512528.7294884,09:02:08.729,-7.685,-6.319,-6.546,4.3656,0.0056,2.2497,NONE,768
1770512528.7379985,09:02:08.737,-4.292,-7.867,-12.346,4.3656,0.6354,1.9799,NONE,769
1770512528.7445939,09:02:08.744,-5.067,-6.826,-13.64,4.3656,1.1179,1.6422,NONE,770
1770512528.7516422,09:02:08.751,-6.515,-4.467,-13.396,4.3656,1.677,1.546,NONE,771
1770512528.7585952,09:02:08.758,-8.006,-0.404,-11.291,4.3656,2.036,1.2235,NONE,772
1770512528.7654884,09:02:08.765,-9.932,4.926,-7.259,4.3656,2.2151,0.9357,NONE,773
1770512528.7725077,09:02:08.772,-12.714,9.525,-0.991,4.3656,2.1328,0.7569,NONE,774
1770512528.779334,09:02:08.779,-12.54,9.132,2.627,4.3656,2.0889,0.7104,NONE,775
1770512528.7862837,09:02:08.786,-7.283,7.9,1.275,4.3656,1.4,0.481,NONE,776
1770512528.793586,09:02:08.793,-11.164,5.761,2.795,4.3656,1.2552,1.2476,NONE,777
1770512528.8004618,09:02:08.800,-7.144,3.831,-0.129,4.3656,0.7358,1.8129,NONE,778
1770512528.8075633,09:02:08.807,-5.766,1.462,-2.591,4.3656,0.435,2.1909,NONE,779
1770512528.8144188,09:02:08.814,-5.539,0.546,-4.639,4.3656,0.3216,2.3932,NONE,780
1770512528.821354,09:02:08.821,-5.926,0.261,-5.568,4.3656,0.314,2.359,NONE,781
1770512528.828434,09:02:08.828,-6.111,0.318,-6.436,4.3656,0.5656,2.1518,NONE,782
1770512528.83555,09:02:08.835,-7.379,0.553,-6.733,4.3656,1.0736,1.8622,NONE,783
1770512528.8425398,09:02:08.842,-9.152,1.357,-5.905,4.3656,1.5528,1.501,NONE,784
1770512528.8496878,09:02:08.849,-12.678,2.938,-3.091,4.3656,1.868,1.2259,NONE,785
1770512528.8565536,09:02:08.856,-15.164,3.051,-0.251,4.3656,1.7436,1.1457,NONE,786
1770512528.8634639,09:02:08.863,-16.614,2.763,1.266,4.3656,1.0299,1.0328,NONE,787
1770512528.871362,09:02:08.871,-11.073,2.393,-0.924,4.3656,-0.0726,0.5613,NONE,788
1770512528.8781312,09:02:08.878,-13.733,1.677,0.022,4.3656,-0.6218,0.8467,NONE,789
1770512528.884909,09:02:08.884,-11.035,0.514,-3.003,4.3656,-0.8647,1.0316,NONE,790
1770512528.8923721,09:02:08.892,-7.857,3.256,-4.761,4.3656,-1.0925,0.9181,NONE,791
1770512528.8989124,09:02:08.898,-5.828,0.818,-4.843,4.3656,-0.8198,0.9153,NONE,792
1770512528.905573,09:02:08.905,-5.529,0.531,-4.819,4.3656,-0.4191,1.0611,NONE,793
1770512528.913175,09:02:08.913,-6.048,0.567,-5.625,4.3656,-0.1609,1.0292,NONE,794
1770512528.9195094,09:02:08.919,-7.226,1.187,-5.036,4.3656,-0.0538,0.9527,NONE,795
1770512528.926442,09:02:08.926,-8.369,0.802,-4.249,4.3656,0.0337,0.9029,NONE,796
1770512528.9334452,09:02:08.933,-9.006,1.156,-3.905,4.3656,0.0566,0.7986,NONE,797
1770512528.940393,09:02:08.940,-9.408,1.749,-2.704,4.3656,0.0208,0.6839,NONE,798
1770512528.9474423,09:02:08.947,-9.216,2.366,-1.775,4.3656,0.0175,0.607,NONE,799
1770512528.9543602,09:02:08.954,-9.805,2.491,-0.967,4.3656,0.0898,0.5137,NONE,800
1770512528.961361,09:02:08.961,-9.503,3.433,0.5,4.3656,0.2048,0.3315,NONE,801
1770512528.9682798,09:02:08.968,-8.099,4.555,1.771,4.3656,0.4843,0.1994,NONE,802
1770512528.9754524,09:02:08.975,-7.635,5.07,2.431,4.3656,0.837,0.221,NONE,803
1770512528.9822662,09:02:08.982,-8.094,4.07,1.885,4.2102,1.2576,0.2777,NONE,804
1770512528.9899845,09:02:08.989,-7.623,2.924,0.089,4.0092,1.6535,0.4465,NONE,805
1770512528.9974704,09:02:08.997,-7.666,1.699,-1.424,3.8532,1.8159,0.6841,NONE,806
1770512529.00439,09:02:09.004,-11.575,0.452,0.313,3.776,1.928,1.1102,NONE,807
1770512529.0115278,09:02:09.011,-6.113,0.713,-3.859,3.7009,1.9674,1.2469,NONE,808
1770512529.0184336,09:02:09.018,-9.097,0.77,-2.127,3.5906,1.6987,1.1567,NONE,809
1770512529.0255668,09:02:09.025,-8.86,1.974,-2.18,3.5013,1.7479,1.1494,NONE,810
1770512529.0322938,09:02:09.032,-9.877,2.531,-0.88,3.2607,1.7657,0.9222,NONE,811
1770512529.0393777,09:02:09.039,-11.07,3.45,0.361,2.9741,1.681,0.7056,NONE,812
1770512529.046509,09:02:09.046,-11.496,4.213,0.962,2.6448,1.5264,0.473,NONE,813
1770512529.053455,09:02:09.053,-11.453,4.546,1.108,2.3081,1.36,0.2821,NONE,814
1770512529.0604289,09:02:09.060,-10.637,4.977,1.139,1.9792,1.2574,0.18,NONE,815
1770512529.0674431,09:02:09.067,-10.415,4.811,1.17,1.621,1.1707,0.0553,NONE,816
1770512529.0745542,09:02:09.074,-9.441,4.57,0.581,1.303,1.1242,-0.0617,NONE,817
1770512529.081546,09:02:09.081,-8.422,3.929,-0.457,1.0263,1.173,-0.053,NONE,818
1770512529.0884514,09:02:09.088,-8.051,3.017,-1.321,0.8224,1.234,0.083,NONE,819
1770512529.095359,09:02:09.095,-7.053,2.29,-3.206,0.6844,1.2533,0.3269,NONE,820
1770512529.1025918,09:02:09.102,-8.673,0.603,-4.06,0.5749,1.1417,0.4798,NONE,821
1770512529.109682,09:02:09.109,-8.886,-0.215,-5.163,0.4694,1.0307,0.6776,NONE,822
1770512529.1164906,09:02:09.116,-9.4,-1.203,-5.821,0.5084,0.8191,0.7298,NONE,823
1770512529.1236784,09:02:09.123,-9.764,-1.086,-5.678,0.4995,0.6376,0.6779,NONE,824
1770512529.1306381,09:02:09.130,-10.338,-0.493,-4.754,0.4303,0.4799,0.6027,NONE,825
1770512529.1373641,09:02:09.137,-11.042,0.407,-3.455,0.2916,0.2882,0.5112,NONE,826
1770512529.1445167,09:02:09.144,-11.626,1.416,-2.105,0.0494,0.0469,0.3765,NONE,827
1770512529.1517782,09:02:09.151,-11.664,2.385,-1.079,-0.2669,-0.1791,0.2406,NONE,828
1770512529.158711,09:02:09.158,-11.303,3.132,-0.084,-0.6508,-0.3958,0.1059,NONE,829
1770512529.1654997,09:02:09.165,-10.903,4.046,0.94,-1.1101,-0.6122,0.1078,NONE,830
1770512529.1727204,09:02:09.172,-10.975,4.967,2.113,-1.5703,-0.9297,0.1649,NONE,831
1770512529.179878,09:02:09.179,-11.405,5.17,3.063,-2.0495,-1.2569,0.0751,NONE,832
1770512529.1866484,09:02:09.186,-9.752,6.304,2.144,-2.4874,-1.3912,-0.1406,NONE,833
1770512529.1937926,09:02:09.193,-15.502,4.527,4.539,-3.4199,-2.0173,-0.6932,NONE,834
1770512529.200802,09:02:09.200,-4.146,4.711,-5.936,-2.9789,-0.3624,0.4445,NONE,835
1770512529.2077239,09:02:09.207,-8.046,-0.823,-8.381,-2.934,-0.2942,0.4763,NONE,836
1770512529.214815,09:02:09.214,-8.597,-3.144,-10.867,-2.774,-0.3465,0.5794,NONE,837
1770512529.2217631,09:02:09.221,-9.845,-4.749,-10.733,-2.4481,-0.4932,0.6138,NONE,838
1770512529.228677,09:02:09.228,-10.74,-3.649,-8.293,-2.2256,-0.7959,0.4898,NONE,839
1770512529.2358935,09:02:09.235,-10.999,-1.491,-4.816,-2.2342,-0.9911,0.1681,NONE,840
1770512529.242891,09:02:09.242,-11.458,0.696,-1.67,-2.5631,-1.2232,-0.0897,NONE,841
1770512529.2496164,09:02:09.249,-12.339,2.094,1.498,-2.9914,-1.4426,-0.3837,NONE,842
1770512529.2568307,09:02:09.256,-12.65,4.584,4.319,-3.5505,-1.8,-0.6892,NONE,843
1770512529.263823,09:02:09.263,-11.944,7.034,6.41,-4.2987,-2.2078,-0.9871,NONE,844
1770512529.2707262,09:02:09.270,-10.183,9.209,6.85,-4.3657,-2.4961,-1.1772,NONE,845
1770512529.2777686,09:02:09.277,-9.03,10.08,6.017,-4.3657,-2.3724,-1.4095,NONE,846
1770512529.2845235,09:02:09.284,-2.579,9.795,0.488,-4.3657,-1.7978,-1.6723,NONE,847
1770512529.2916915,09:02:09.291,-1.526,10.133,-4.039,-4.3657,-0.6175,-0.965,NONE,848
1770512529.2986677,09:02:09.298,-4.168,3.046,-10.413,-4.3657,0.9065,-0.1872,NONE,849
1770512529.3056426,09:02:09.305,-4.989,-2.519,-14.525,-4.3657,1.0844,0.1356,NONE,850
1770512529.3125813,09:02:09.312,-7.147,-5.457,-13.999,-4.3657,1.2698,0.7079,NONE,851
1770512529.3199775,09:02:09.319,-7.623,-6.307,-13.293,-4.3657,0.3553,0.1689,NONE,852
1770512529.3267744,09:02:09.326,-8.527,-4.553,-9.551,-4.0466,-0.0581,0.0296,NONE,853
1770512529.333767,09:02:09.333,-9.544,-1.285,-4.862,-3.8347,-0.2041,-0.0584,NONE,854
1770512529.3407142,09:02:09.340,-10.271,1.486,-0.62,-3.9267,-0.2906,-0.3589,NONE,855
1770512529.3477798,09:02:09.347,-10.685,4.285,2.931,-4.317,-0.3248,-0.7357,NONE,856
1770512529.3546326,09:02:09.354,-11.755,6.548,5.752,-4.3657,-0.4498,-1.08,NONE,857
1770512529.3616788,09:02:09.361,-11.539,8.214,7.058,-4.3657,-0.6014,-1.3807,NONE,858
1770512529.3686812,09:02:09.368,-7.85,8.812,4.268,-4.3657,-0.9826,-2.1617,NONE,859
1770512529.3755808,09:02:09.375,-8.637,8.86,4.426,-4.3657,-0.6387,-2.299,NONE,860
1770512529.3828144,09:02:09.382,-3.146,12.245,-3.153,-4.3657,-0.5584,-2.5658,NONE,861
1770512529.3897476,09:02:09.389,-6.783,4.221,-5.39,-4.3657,0.0518,-2.7196,NONE,862
1770512529.396716,09:02:09.396,-2.653,1.725,-10.362,-4.3657,0.7288,-2.1557,NONE,863
1770512529.4036813,09:02:09.403,-2.634,-0.756,-12.805,-4.3657,1.1109,-1.3495,NONE,864
1770512529.4108548,09:02:09.410,-5.702,-2.51,-11.676,-4.3657,0.9507,-0.8692,NONE,865
1770512529.417662,09:02:09.417,-7.099,-1.847,-9.393,-4.3657,0.726,-0.321,NONE,866
1770512529.424784,09:02:09.424,-10.673,-0.526,-5.644,-4.3657,0.4543,-0.1641,NONE,867
1770512529.4315646,09:02:09.431,-12.717,1.955,-1.928,-4.3657,0.1581,-0.2801,NONE,868
1770512529.43872,09:02:09.438,-13.556,4.094,0.373,-4.3657,-0.117,-0.5877,NONE,869
1770512529.4459658,09:02:09.445,-13.858,5.434,1.321,-4.3657,-0.2178,-0.9998,NONE,870
1770512529.4529054,09:02:09.452,-14.04,5.785,1.278,-4.3657,-0.3547,-1.4957,NONE,871
1770512529.4600194,09:02:09.460,-13.336,4.421,-0.565,-4.3657,-0.4968,-1.9989,NONE,872
1770512529.4669075,09:02:09.466,-11.982,1.122,-3.909,-4.3657,-0.8276,-2.3899,NONE,873
1770512529.4739063,09:02:09.473,-8.888,-0.988,-7.185,-4.3657,-1.0516,-2.3752,NONE,874
1770512529.480761,09:02:09.480,-6.864,-2.622,-8.498,-4.3657,-1.194,-1.9269,NONE,875
1770512529.4878056,09:02:09.487,-5.056,-2.323,-7.608,-4.3657,-1.1651,-1.2862,NONE,876
1770512529.4948554,09:02:09.494,-4.699,-0.414,-4.694,-4.3657,-1.0547,-0.7171,NONE,877
1770512529.5017915,09:02:09.501,-5.584,2.84,-1.168,-4.3657,-0.8172,-0.2407,NONE,878
1770512529.5087194,09:02:09.508,-7.333,4.933,1.534,-4.3657,-0.6303,0.0085,NONE,879
1770512529.5168219,09:02:09.516,-6.726,5.326,0.5,-4.3657,-0.5368,0.2025,NONE,880
1770512529.5236168,09:02:09.523,-9.956,2.967,0.105,-4.3657,-0.5051,0.3481,NONE,881
1770512529.5307543,09:02:09.530,-10.279,1.108,-2.177,-4.3657,-0.2554,0.6955,NONE,882
1770512529.5378492,09:02:09.537,-12.559,-1.598,-3.84,-4.3657,-0.4899,0.4165,NONE,883
1770512529.544963,09:02:09.544,-13.628,-3.575,-4.725,-4.3657,-0.5493,0.1777,NONE,884
1770512529.5519958,09:02:09.551,-13.556,-3.273,-4.182,-4.3657,-0.6021,-0.0302,NONE,885
1770512529.559036,09:02:09.559,-13.468,-1.644,-1.895,-4.1929,-0.7087,-0.2904,NONE,886
1770512529.5660737,09:02:09.566,-11.568,-0.388,-1.194,-4.091,-0.7922,-0.4842,NONE,887
1770512529.5729182,09:02:09.572,-9.678,0.433,-1.749,-3.952,-0.8108,-0.3475,NONE,888
1770512529.5799341,09:02:09.579,-8.606,1.125,-1.235,-3.7695,-0.676,-0.0533,NONE,889
1770512529.5871012,09:02:09.587,-7.302,1.555,-1.684,-3.7253,-0.4875,0.2425,NONE,890
1770512529.5938044,09:02:09.593,-11.649,-0.538,-1.146,-3.7421,-0.6843,0.1716,NONE,891
1770512529.600975,09:02:09.600,-10.767,-0.725,-1.39,-3.6748,-0.5056,0.0993,NONE,892
1770512529.6085482,09:02:09.608,-10.29,-1.823,-2.065,-3.598,-0.506,-0.1637,NONE,893
1770512529.614784,09:02:09.614,-9.087,-3.046,-3.311,-3.3817,-0.3379,-0.2962,NONE,894
1770512529.6219735,09:02:09.621,-8.991,-4.486,-4.331,-3.0036,-0.2242,-0.2682,NONE,895
